,Unnamed: 0,id,album_id,album_name,duration_ms_x,popularity,track_name,artists,msPlayed,endTime,release_date,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms_y,time_signature
30,257,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141974.0,2023-01-07 18:26,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
31,257,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141974.0,2023-01-07 18:26,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
32,257,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141974.0,2023-01-07 18:26,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
33,257,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141974.0,2023-01-07 18:26,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
34,257,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141974.0,2023-01-07 18:26,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
35,597,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 15:56,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
36,597,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 15:56,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
37,597,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 15:56,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
38,597,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 15:56,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
39,597,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 15:56,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
40,597,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 15:56,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
41,597,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 15:56,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
42,629,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 17:20,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
43,629,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 17:20,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
44,629,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 17:20,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
45,629,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 17:20,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
46,629,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 17:20,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
47,629,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 17:20,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
48,629,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141997.0,2023-01-14 17:20,2022-05-20,[],0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,audio_features,spotify:track:025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/tracks/025aQi6Ffw676y8m4zLPk7,https://api.spotify.com/v1/audio-analysis/025aQi6Ffw676y8m4zLPk7,145621,4
49,1,5eMUmyDeH1aayf1uZ0Wrga,2EqOuPPTOth7VS70I1kvta,Reflect the Day,65142.0,48.0,Autumn Nights,"['Slowberry', 'Fuzzy & Glad', 'blushful']",172896.0,2023-01-05 16:25,2020-10-05,[],0.78,0.00315,2,-32.727,0,0.346,0.996,0.973,0.102,0.0,70.036,audio_features,spotify:track:5eMUmyDeH1aayf1uZ0Wrga,https://api.spotify.com/v1/tracks/5eMUmyDeH1aayf1uZ0Wrga,https://api.spotify.com/v1/audio-analysis/5eMUmyDeH1aayf1uZ0Wrga,65143,4
50,1,5eMUmyDeH1aayf1uZ0Wrga,2EqOuPPTOth7VS70I1kvta,Reflect the Day,65142.0,48.0,Autumn Nights,"['Slowberry', 'Fuzzy & Glad', 'blushful']",172896.0,2023-01-05 16:25,2020-10-05,[],0.78,0.00315,2,-32.727,0,0.346,0.996,0.973,0.102,0.0,70.036,audio_features,spotify:track:5eMUmyDeH1aayf1uZ0Wrga,https://api.spotify.com/v1/tracks/5eMUmyDeH1aayf1uZ0Wrga,https://api.spotify.com/v1/audio-analysis/5eMUmyDeH1aayf1uZ0Wrga,65143,4
51,1,5eMUmyDeH1aayf1uZ0Wrga,2EqOuPPTOth7VS70I1kvta,Reflect the Day,65142.0,48.0,Autumn Nights,"['Slowberry', 'Fuzzy & Glad', 'blushful']",172896.0,2023-01-05 16:25,2020-10-05,[],0.78,0.00315,2,-32.727,0,0.346,0.996,0.973,0.102,0.0,70.036,audio_features,spotify:track:5eMUmyDeH1aayf1uZ0Wrga,https://api.spotify.com/v1/tracks/5eMUmyDeH1aayf1uZ0Wrga,https://api.spotify.com/v1/audio-analysis/5eMUmyDeH1aayf1uZ0Wrga,65143,4
